PID,ID,app_dt,target,Org_class_new,Org_new,perf_type,mob,threshold_dpd,observe_month,sample_flag,channel_new,ind
10000825,2475,20240502,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,h5,拍拍贷#mob3_dpd60#h5
10000825,2476,20250115,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,京东白条,微众银行#mob12_dpd30#京东白条
10000825,2476,20250115,0,Bank,百信银行,dpd,9,60,9,mob9_dpd60,京东白条,百信银行#mob9_dpd60#京东白条
10000825,2477,20250308,0,Bank,百信银行,dpd,3,30,3,mob3_dpd30,京东白条,百信银行#mob3_dpd30#京东白条
10000826,2478,20240720,0,Rate36,美团月付,fpd,,60,,fpd60,h5,美团月付#fpd60#h5
10000826,2478,20240720,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,京东白条,百信银行#mob9_dpd30#京东白条
10000826,2479,20240403,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10000826,2479,20240403,-2,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10000826,2479,20240403,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,api,微众银行#mob3_dpd30#api
10000826,2480,20240617,1,Bank,微众银行,dpd,9,60,9,mob9_dpd60,京东白条,微众银行#mob9_dpd60#京东白条
10000826,2480,20240617,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,api,微众银行#mob3_dpd30#api
10000826,2480,20240617,0,Bank,微众银行,fpd,,30,,fpd30,京东白条,微众银行#fpd30#京东白条
10000827,2481,20250628,0,Rate24,零钱罐,dpd,9,60,9,mob9_dpd60,小程序,零钱罐#mob9_dpd60#小程序
10000827,2482,20251103,0,Bank,微众银行,fpd,,30,,fpd30,京东白条,微众银行#fpd30#京东白条
10000827,2483,20240709,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,api,美团月付#mob3_dpd60#api
10000827,2483,20240709,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10000827,2483,20240709,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,api,微众银行#mob6_dpd30#api
10000828,2484,20241024,0,Bank,微众银行,dpd,9,60,9,mob9_dpd60,京东白条,微众银行#mob9_dpd60#京东白条
10000828,2485,20241115,0,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000828,2485,20241115,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10000828,2486,20241105,0,Bank,百信银行,dpd,12,60,12,mob12_dpd60,api,百信银行#mob12_dpd60#api
10000829,2487,20240806,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10000829,2488,20240422,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10000829,2488,20240422,0,Rate24,零钱罐,fpd,,60,,fpd60,api,零钱罐#fpd60#api
10000829,2488,20240422,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,api,分期乐#mob6_dpd30#api
10000829,2489,20250325,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,京东白条,微众银行#mob3_dpd60#京东白条
10000829,2489,20250325,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,api,微众银行#mob12_dpd30#api
10000829,2489,20250325,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10000830,2490,20241111,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000830,2490,20241111,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000830,2491,20241114,0,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,小程序,零钱罐#mob3_dpd30#小程序
10000830,2492,20240922,0,Bank,百信银行,fpd,,30,,fpd30,京东白条,百信银行#fpd30#京东白条
10000831,2493,20260105,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000831,2493,20260105,1,Bank,微众银行,dpd,9,60,9,mob9_dpd60,api,微众银行#mob9_dpd60#api
10000831,2494,20250506,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,京东白条,微众银行#mob12_dpd30#京东白条
10000831,2494,20250506,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,京东白条,百信银行#mob12_dpd30#京东白条
10000831,2495,20250122,0,Rate36,美团月付,fpd,,60,,fpd60,h5,美团月付#fpd60#h5
10000831,2495,20250122,1,Rate24,零钱罐,dpd,9,30,9,mob9_dpd30,api,零钱罐#mob9_dpd30#api
10000832,2496,20240706,0,Bank,微众银行,dpd,6,60,6,mob6_dpd60,api,微众银行#mob6_dpd60#api
10000832,2496,20240706,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,h5,拍拍贷#mob3_dpd60#h5
10000832,2496,20240706,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,京东白条,百信银行#mob9_dpd30#京东白条
10000832,2497,20251022,0,Rate24,零钱罐,dpd,9,30,9,mob9_dpd30,api,零钱罐#mob9_dpd30#api
10000832,2497,20251022,1,Bank,微众银行,dpd,12,60,12,mob12_dpd60,api,微众银行#mob12_dpd60#api
10000832,2497,20251022,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000832,2498,20251214,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,api,微众银行#mob6_dpd30#api
10000832,2498,20251214,0,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,小程序,零钱罐#mob3_dpd60#小程序
10000832,2498,20251214,0,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,api,零钱罐#mob6_dpd30#api
10000833,2499,20240328,1,Rate24,零钱罐,dpd,9,30,9,mob9_dpd30,api,零钱罐#mob9_dpd30#api
10000833,2499,20240328,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10000833,2500,20260101,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10000833,2500,20260101,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10000833,2500,20260101,0,Bank,百信银行,dpd,3,60,3,mob3_dpd60,京东白条,百信银行#mob3_dpd60#京东白条
10000833,2501,20250727,1,Rate24,零钱罐,dpd,9,60,9,mob9_dpd60,api,零钱罐#mob9_dpd60#api
10000833,2501,20250727,1,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,api,分期乐#mob12_dpd60#api
10000834,2502,20240507,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10000834,2502,20240507,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000834,2502,20240507,0,Bank,百信银行,dpd,12,60,12,mob12_dpd60,京东白条,百信银行#mob12_dpd60#京东白条
10000834,2503,20250901,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,小程序,分期乐#mob6_dpd30#小程序
10000834,2503,20250901,0,Rate24,分期乐,dpd,3,30,3,mob3_dpd30,小程序,分期乐#mob3_dpd30#小程序
10000834,2504,20240521,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,api,拍拍贷#mob12_dpd60#api
10000834,2504,20240521,0,Bank,百信银行,fpd,,30,,fpd30,京东白条,百信银行#fpd30#京东白条
10000835,2505,20240415,1,Bank,百信银行,dpd,12,30,12,mob12_dpd30,京东白条,百信银行#mob12_dpd30#京东白条
10000835,2506,20240524,1,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000835,2506,20240524,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,小程序,分期乐#mob6_dpd30#小程序
10000835,2507,20250204,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000835,2507,20250204,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000836,2508,20250503,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10000836,2508,20250503,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,api,微众银行#mob12_dpd30#api
10000836,2508,20250503,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000836,2509,20241216,0,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,api,分期乐#mob12_dpd60#api
10000836,2509,20241216,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
10000836,2510,20240525,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10000836,2510,20240525,0,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,小程序,分期乐#mob12_dpd60#小程序
10000837,2511,20240712,0,Bank,微众银行,dpd,12,60,12,mob12_dpd60,京东白条,微众银行#mob12_dpd60#京东白条
10000837,2512,20251123,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000837,2512,20251123,0,Bank,微众银行,fpd,,60,,fpd60,api,微众银行#fpd60#api
10000837,2513,20260226,0,Rate24,分期乐,dpd,3,60,3,mob3_dpd60,小程序,分期乐#mob3_dpd60#小程序
10000838,2514,20250925,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000838,2515,20240515,0,Bank,微众银行,dpd,6,60,6,mob6_dpd60,api,微众银行#mob6_dpd60#api
10000838,2515,20240515,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000838,2516,20251020,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,京东白条,百信银行#mob6_dpd30#京东白条
10000839,2517,20250715,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10000839,2517,20250715,0,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,小程序,零钱罐#mob6_dpd60#小程序
10000839,2517,20250715,0,Rate24,零钱罐,dpd,9,60,9,mob9_dpd60,小程序,零钱罐#mob9_dpd60#小程序
10000839,2518,20250319,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10000839,2518,20250319,0,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000839,2518,20250319,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10000839,2519,20240616,0,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,小程序,零钱罐#mob6_dpd30#小程序
10000840,2520,20260215,-2,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10000840,2521,20250113,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,京东白条,百信银行#mob6_dpd30#京东白条
10000840,2522,20240419,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,h5,美团月付#mob9_dpd60#h5
10000840,2522,20240419,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10000841,2523,20240822,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000841,2524,20241226,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,api,百信银行#mob9_dpd30#api
10000841,2524,20241226,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,京东白条,百信银行#mob12_dpd30#京东白条
10000841,2525,20240418,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10000841,2525,20240418,0,Bank,百信银行,dpd,3,60,3,mob3_dpd60,api,百信银行#mob3_dpd60#api
10000841,2525,20240418,0,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,api,零钱罐#mob3_dpd30#api
10000842,2526,20241003,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10000842,2527,20250217,-2,Bank,微众银行,dpd,12,60,12,mob12_dpd60,京东白条,微众银行#mob12_dpd60#京东白条
10000842,2528,20260109,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,小程序,分期乐#mob9_dpd30#小程序
10000843,2529,20240501,1,Bank,百信银行,dpd,6,60,6,mob6_dpd60,京东白条,百信银行#mob6_dpd60#京东白条
10000843,2529,20240501,0,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10000843,2529,20240501,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,京东白条,微众银行#mob6_dpd30#京东白条
10000843,2530,20250403,1,Bank,微众银行,dpd,12,60,12,mob12_dpd60,api,微众银行#mob12_dpd60#api
10000843,2530,20250403,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,h5,美团月付#mob3_dpd60#h5
10000843,2530,20250403,0,Bank,微众银行,dpd,9,60,9,mob9_dpd60,京东白条,微众银行#mob9_dpd60#京东白条
10000843,2531,20251217,0,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,api,零钱罐#mob3_dpd60#api
10000843,2531,20251217,1,Bank,微众银行,dpd,6,30,6,mob6_dpd30,京东白条,微众银行#mob6_dpd30#京东白条
10000843,2531,20251217,1,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10000844,2532,20251027,0,Bank,百信银行,dpd,3,30,3,mob3_dpd30,京东白条,百信银行#mob3_dpd30#京东白条
10000844,2533,20260115,1,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000844,2533,20260115,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10000844,2534,20240713,0,Bank,百信银行,fpd,,60,,fpd60,api,百信银行#fpd60#api
10000845,2535,20251003,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10000845,2535,20251003,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
10000845,2535,20251003,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,api,美团月付#mob3_dpd60#api
10000845,2536,20260219,0,Rate24,零钱罐,dpd,9,60,9,mob9_dpd60,api,零钱罐#mob9_dpd60#api
10000845,2537,20241002,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,小程序,分期乐#mob6_dpd30#小程序
10000845,2537,20241002,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000845,2537,20241002,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,京东白条,微众银行#mob12_dpd30#京东白条
10000846,2538,20250224,0,Rate24,零钱罐,fpd,,30,,fpd30,api,零钱罐#fpd30#api
10000846,2539,20250323,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10000846,2539,20250323,0,Rate24,分期乐,dpd,12,30,12,mob12_dpd30,api,分期乐#mob12_dpd30#api
10000846,2539,20250323,0,Bank,微众银行,dpd,12,60,12,mob12_dpd60,api,微众银行#mob12_dpd60#api
10000846,2540,20250228,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000846,2540,20250228,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,京东白条,百信银行#mob9_dpd30#京东白条
10000847,2541,20240908,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10000847,2542,20260205,1,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
10000847,2543,20260109,0,Bank,微众银行,fpd,,30,,fpd30,京东白条,微众银行#fpd30#京东白条
10000847,2543,20260109,1,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,h5,拍拍贷#mob12_dpd60#h5
10000848,2544,20241223,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10000848,2544,20241223,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,京东白条,微众银行#mob12_dpd30#京东白条
10000848,2544,20241223,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10000848,2545,20251007,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000848,2545,20251007,1,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10000848,2545,20251007,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,京东白条,微众银行#mob3_dpd60#京东白条
10000848,2546,20241225,-2,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10000848,2546,20241225,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000848,2546,20241225,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10000849,2547,20251005,1,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,小程序,零钱罐#mob3_dpd30#小程序
10000849,2547,20251005,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10000849,2548,20250502,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10000849,2549,20250207,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10000849,2549,20250207,0,Bank,百信银行,dpd,9,60,9,mob9_dpd60,api,百信银行#mob9_dpd60#api
10000849,2549,20250207,0,Rate36,美团月付,fpd,,60,,fpd60,h5,美团月付#fpd60#h5
10000850,2550,20240622,0,Bank,百信银行,dpd,12,60,12,mob12_dpd60,api,百信银行#mob12_dpd60#api
10000850,2551,20250617,-2,Bank,微众银行,dpd,6,30,6,mob6_dpd30,api,微众银行#mob6_dpd30#api
10000850,2551,20250617,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,小程序,分期乐#mob9_dpd30#小程序
10000850,2552,20241010,1,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10000850,2552,20241010,1,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10000851,2553,20240819,-2,Bank,百信银行,dpd,12,60,12,mob12_dpd60,api,百信银行#mob12_dpd60#api
10000851,2553,20240819,0,Bank,百信银行,fpd,,30,,fpd30,京东白条,百信银行#fpd30#京东白条
10000851,2553,20240819,0,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,api,分期乐#mob12_dpd60#api
10000851,2554,20240719,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10000851,2555,20260216,1,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10000851,2555,20260216,1,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10000852,2556,20240515,0,Rate24,分期乐,dpd,3,30,3,mob3_dpd30,小程序,分期乐#mob3_dpd30#小程序
10000852,2556,20240515,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,api,拍拍贷#mob3_dpd60#api
10000852,2557,20251003,0,Rate24,分期乐,fpd,,60,,fpd60,api,分期乐#fpd60#api
10000852,2557,20251003,0,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,api,分期乐#mob6_dpd60#api
10000852,2558,20251108,0,Bank,微众银行,fpd,,60,,fpd60,api,微众银行#fpd60#api
10000852,2558,20251108,0,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,api,零钱罐#mob3_dpd30#api
10000853,2559,20240315,0,Rate24,零钱罐,fpd,,60,,fpd60,api,零钱罐#fpd60#api
10000853,2559,20240315,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,api,微众银行#mob6_dpd30#api
10000853,2559,20240315,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10000853,2560,20250504,0,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10000853,2561,20250414,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000853,2561,20250414,0,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,api,分期乐#mob6_dpd60#api
10000854,2562,20241104,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10000854,2562,20241104,0,Bank,百信银行,dpd,12,60,12,mob12_dpd60,京东白条,百信银行#mob12_dpd60#京东白条
10000854,2563,20250723,1,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10000854,2563,20250723,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000854,2563,20250723,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000854,2564,20241203,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,api,美团月付#mob9_dpd60#api
10000854,2564,20241203,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000855,2565,20250103,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10000855,2565,20250103,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10000855,2565,20250103,1,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10000855,2566,20250118,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,小程序,分期乐#mob9_dpd30#小程序
10000855,2566,20250118,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000855,2567,20251007,0,Bank,百信银行,dpd,12,60,12,mob12_dpd60,京东白条,百信银行#mob12_dpd60#京东白条
10000855,2567,20251007,-2,Bank,微众银行,dpd,6,30,6,mob6_dpd30,京东白条,微众银行#mob6_dpd30#京东白条
10000856,2568,20250610,1,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10000856,2568,20250610,0,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,小程序,零钱罐#mob3_dpd60#小程序
10000856,2568,20250610,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10000856,2569,20241209,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10000856,2569,20241209,0,Bank,微众银行,dpd,9,60,9,mob9_dpd60,京东白条,微众银行#mob9_dpd60#京东白条
10000856,2569,20241209,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,京东白条,微众银行#mob12_dpd30#京东白条
10000856,2570,20260107,0,Bank,微众银行,dpd,6,60,6,mob6_dpd60,京东白条,微众银行#mob6_dpd60#京东白条
10000857,2571,20251022,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10000857,2571,20251022,1,Rate24,分期乐,dpd,12,30,12,mob12_dpd30,api,分期乐#mob12_dpd30#api
10000857,2571,20251022,0,Bank,百信银行,dpd,3,60,3,mob3_dpd60,api,百信银行#mob3_dpd60#api
10000857,2572,20260120,0,Bank,微众银行,fpd,,30,,fpd30,api,微众银行#fpd30#api
10000857,2573,20250807,0,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,api,分期乐#mob12_dpd60#api
10000857,2573,20250807,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10000857,2573,20250807,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10000858,2574,20241220,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,h5,美团月付#mob9_dpd60#h5
10000858,2574,20241220,0,Bank,百信银行,dpd,3,30,3,mob3_dpd30,京东白条,百信银行#mob3_dpd30#京东白条
10000858,2574,20241220,1,Rate24,分期乐,fpd,,60,,fpd60,api,分期乐#fpd60#api
10000858,2575,20250920,0,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10000858,2575,20250920,-2,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10000858,2575,20250920,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10000858,2576,20241016,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,h5,美团月付#mob9_dpd60#h5
10000859,2577,20240917,0,Bank,微众银行,dpd,9,30,9,mob9_dpd30,api,微众银行#mob9_dpd30#api
10000859,2577,20240917,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,api,分期乐#mob9_dpd30#api
10000859,2578,20250127,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,api,百信银行#mob12_dpd30#api
10000859,2579,20260213,1,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10000859,2579,20260213,0,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,api,零钱罐#mob12_dpd30#api
10000860,2580,20250411,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,api,百信银行#mob6_dpd30#api
10000860,2581,20241216,-2,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000860,2582,20250224,0,Bank,百信银行,fpd,,60,,fpd60,api,百信银行#fpd60#api
10000860,2582,20250224,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10000861,2583,20240920,0,Bank,微众银行,dpd,12,60,12,mob12_dpd60,京东白条,微众银行#mob12_dpd60#京东白条
10000861,2584,20250603,1,Rate24,分期乐,dpd,12,30,12,mob12_dpd30,api,分期乐#mob12_dpd30#api
10000861,2585,20241113,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10000861,2585,20241113,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,api,分期乐#mob9_dpd30#api
10000861,2585,20241113,0,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,api,零钱罐#mob12_dpd30#api
10000862,2586,20250421,1,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,h5,拍拍贷#mob12_dpd60#h5
10000862,2586,20250421,-2,Bank,百信银行,dpd,3,60,3,mob3_dpd60,京东白条,百信银行#mob3_dpd60#京东白条
10000862,2586,20250421,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,h5,拍拍贷#mob12_dpd60#h5
10000862,2587,20241107,0,Bank,微众银行,dpd,12,60,12,mob12_dpd60,京东白条,微众银行#mob12_dpd60#京东白条
10000862,2588,20241028,0,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,api,分期乐#mob12_dpd60#api
10000863,2589,20260223,1,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000863,2589,20260223,0,Bank,微众银行,dpd,6,60,6,mob6_dpd60,api,微众银行#mob6_dpd60#api
10000863,2590,20241124,0,Rate24,分期乐,fpd,,60,,fpd60,api,分期乐#fpd60#api
